"fincode","year_end","net_profit","net_sales_ttm","net_sales_2yr","interest_earned_growth_percentage_cons_3year","net_profit_growth_percentage_cons_3year","operating_profit_growth_percentage_cons_3year","profit_after_tax_growth_percentage_cons_3year","profit_before_tax_growth_percentage_cons_3year","eps_growth_percentage_cons_3year","net_sales_growth_percentage_cons_3year","operating_profit_margin_growth_percentage_cons_3year","net_margin_growth_percentage_cons_3year"
131802,202103,"1.306","10.468","4.48",NULL,NULL,NULL,NULL,NULL,NULL,"32.69724306187853",NULL,NULL
109084,202103,"-1.98","0.252","0.01",NULL,"-276.0699023168052",NULL,"-141.83123004342679",NULL,"-140.56317781806246","193.17944177564752",NULL,"-77.03825980222423"
106405,202103,"21.528","431.297","200.15",NULL,"-18.712025448841242","17.145177594987015","-12.900124360141252","-2.9255280782076953","-12.898953240182621","29.16364162151841","-42.865807180125294","-57.02172229667506"
219320,202103,"8.22","244.95","132.25",NULL,NULL,"22.180972564244072",NULL,"234.6713893084487",NULL,"22.808168443476127","-37.3253440818259",NULL
114171,201603,NULL,NULL,"7.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111200,201403,NULL,NULL,"0.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132768,202103,"165.70499999999998","2028.7810000000002","1221.16",NULL,"87.94686676878374","26.141294393251545","52.29654815519682","50.85618344436862","21.067077176733417","18.437036733982804","-32.90616195789738","-19.125361600235703"
100354,201503,NULL,NULL,"710.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
286953,202103,"-17.652","48.83","61.65",NULL,"-17.29611587639308","-9.368043113606173","-11.221586952622875","-11.935016894431282","0.42781523031433233","-7.476678647008239","25.533406722527207","24.439517375813434"
285556,202103,"1.4609999999999999","30.142000000000003","22.35",NULL,"-17.56609412863356","-2.6940716696248534","-12.083460512706967","-16.83639830730187","-12.038453144121297","10.483692214876882","-44.51695516730323","-49.59596117050721"
100402,202103,"-1.6059999999999999","1318.967","682.85",NULL,"61.77267364257918",NULL,"47.327659563795436","75.50855684105196","65.55000969143309","24.5382824789391",NULL,"72.83171562633308"
132663,202103,"50.510000000000005","550.914","444.84",NULL,"-33.59647451156107","-43.725228450191665","-23.886663804690688","-25.421806262717862","-24.11931951466324","7.389047974674456","-66.98847993790295","-55.76242809703768"
100092,202112,"706.1899999999999","3335.28","2300.69",NULL,"23.127873181868843","15.862177249454646","14.87819025228363","15.716090414415685","14.773330483791348","13.176970541726618","2.247728756704137","1.4278189009968134"
117224,201703,"-131.981","106.548","2371.73",NULL,"14.065188350830981",NULL,"9.611588739594179","14.162539176172828","9.612065602434106","-64.45105758006903",NULL,"-60.1177945607839"
123127,200903,NULL,NULL,"167.40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305788,202103,"114.475","670.547","228.67",NULL,"141.73420576715344","38.27686071033618","80.11867301587041","77.3398982005656","6.344124942111562","43.13307801380941","-39.14092194231716","-21.279650070966973"
289098,202103,"15.264","215.109","65.87",NULL,"307.32424857631645","50.43552921586023","155.05088999873604","173.58524557471077","154.7896781219231","48.36232797706275","-36.124907262088755","7.889327770769561"
112221,202103,"9.601","688.269","505.70",NULL,"-42.50104803925534","-16.15412539513099","-30.85300903387025","-33.049359482862705","-65.00226926684243","10.820920158907787","-52.337847072568856","-60.57373243732932"
270504,202103,NULL,NULL,"1046.04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219267,202103,"166.458","286.306","198.69",NULL,"24.878805778477876","15.239620689232392","15.96470421556917","16.053254045041964","19.86482720843108","12.949630163894387","-35.726468234641985","-35.22519800749259"
111768,202103,"108.08","500.46000000000004","224.80",NULL,"77.33028086945075","48.353063371974024","46.50595170210201","49.668611419215544","-14.438950840362496","30.574294568693382","-28.426939103651105","-29.229579476442446"
113216,201803,"-256.02","839.5899999999999","3418.33",NULL,"46.10047752508514","-12.0463539556958","33.769716859041665","34.23167843755679","33.76499417012688","-37.374516731711275","-12.709357713041381","34.301293410152276"
291807,202103,"181.004","5241.443","2660.38",NULL,"71.58414572188758","27.379872909137504","43.32373078533449","43.94821258295345","1.3598207561517306","25.362909898006137","-35.990412462008706","-28.05711265050673"
130965,202103,"13788.829999999998","859362.7300000001","370806.25",NULL,"-20.400175456169734","-2.41018912184231","-14.110236486250638","-17.82548717150404","-25.79673032288351","32.33553872396306","-53.54405242679303","-59.00820491558832"
100444,202103,"786.085","4447.682","2244.53",NULL,NULL,"62.891971498311605",NULL,NULL,NULL,"25.60379787872955","-18.302234193168577",NULL
282337,202103,"-0.093","0.818","3.92",NULL,"8.051397756434309","-38.963698131299715","5.442331683684765","-39.81835853750964","17.33162614832907","-40.686200396058204","-47.64109894203887","4.847875063176998"
131688,202103,"13.044","4159.864","756.91",NULL,NULL,NULL,NULL,NULL,NULL,"76.47301128620158",NULL,NULL
100317,202103,"4.5729999999999995","1.8670000000000002","29.27",NULL,"-7.975446110733486","31.200599692054688","-5.390267653805802","-15.341027327914492","-41.80183493246541","-60.04474882422345","-8.469781696031365","-4.682897054185875"
108905,202103,"2.409","234.102","68.65",NULL,"193.318452003474","-21.575616228188863","104.90831854027896","1.1809668245870375","104.70956344084908","50.51791513143844","49.11680620300919","-12.901880873066984"
123606,202103,"25.338","147.661","79.72",NULL,"46.288543084678516","23.505582506737156","28.866552377873855","28.096646817013003","-24.744630415551615","22.809747489622477","-36.64592838000522","-34.09614301396535"
132387,202103,"2.4170000000000003","57.71900000000001","7.75",NULL,NULL,NULL,NULL,NULL,NULL,"95.28656445294533",NULL,NULL
132432,202103,"1408","26018","8131.30",NULL,"97.19098891381857","23.85354952758425","57.25026162066025","50.94059164512992","54.36218259127088","47.35718222114427","-47.05188718938138","-32.850649095746945"
102015,201903,"-55.903999999999996","238.03400000000002","259.91",NULL,NULL,NULL,NULL,NULL,NULL,"-2.8882004860705246",NULL,NULL
222255,202103,"374.66999999999996","2893.6400000000003","1211.86",NULL,"2.712822829694428","33.16882361726652","1.8004684923951908","7.411008237646599","-0.4128375837408549","33.658735914854155","-37.23480123960785","-52.00807283853608"
206659,201603,NULL,NULL,"38.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
296214,202103,"-232.794","2550.7200000000003","1003.96",NULL,"9.152048173945326","120.75468033068985","6.198432964332112","6.198432964332112","16.666306592329594","36.45269759405338","1.915742913465368","56.38574891007586"
277728,202103,"13.453999999999999","445.745","74.99",NULL,NULL,"-21.02745141676745",NULL,NULL,NULL,"81.1455663632114","-72.53556552430307",NULL
287374,202103,"5.2909999999999995","79.37899999999999","44.40",NULL,"76.418619798945","47.507973293831874","46.003392383433585","41.475670675446885","39.75536317805424","21.368937807388598","-23.43721995886494","-24.14478750529755"
294928,202103,"53.46","963.1","63.97",NULL,"309.3729435326079","229.3413423943665","155.90538439575056","174.88443261557413","59.34499541724938","146.9249705901209","-15.978310776622651","-35.23452611970479"
132894,202103,"7.269","39.706","18.61",NULL,"474.8122223031543","18.308644800401485","220.88592100845293","177.566563085503","197.48967825200486","28.736961652194193","-42.10796956637548","60.016754997116315"
100069,201803,"15.985","45.917","10.67",NULL,"135.59174905378632","137.0008204645455","77.05439742506786","83.4256141602932","69.0972703739618","62.65585294406895","-8.221581972271775","-27.337831438019034"
312107,202103,"6.152","184.201","106.55",NULL,"76.26884883809468","36.509013550587845","45.920747427652664","39.55852389296233","-2.9933309161103927","20.01794229168916","-28.347747659201406","-23.247133204847902"
301999,202103,"-78.762","576.13","193.71",NULL,NULL,"42.29054155172274",NULL,"-58.79399962310927",NULL,"43.81013137711505","-37.67008674785773",NULL
301327,202103,"60.17","680.4100000000001","648.95",NULL,"-33.12243769284665","-22.081603567385855","-23.524858404158522","-22.952709072495402","-24.28638526595869","1.5905122915811143","-51.68287504072395","-52.771853114493325"
131349,202103,"-1.5","559.17","624.81",NULL,"89.87087470673966",NULL,"78.27058861461728",NULL,"80.06966377569589","-3.632195724720111",NULL,"85.93300784508979"
107717,202103,"296.96","2035.152","1387.47",NULL,"18.757498563440578","15.660786111400448","12.143479658701128","11.231965316394032","13.372547740771147","13.62077567783324","-35.87290146209455","-37.69561835243409"
309966,202103,"7.206999999999999","497.02700000000004","300.88",NULL,"95.7935299824249","31.11049122596694","56.50644413097694","53.1473580498091","40.65269414239903","18.212178358176658","-30.13073821369101","-16.656255732330905"
200017,202103,"541.259","3365.8650000000002","1564.49",NULL,"38.33991561993339","21.622390888818167","24.1552258556236","23.590370733507694","11.513843024249514","29.094567591936826","-40.650235743383234","-39.4892686919344"
132209,202103,"2086.25",NULL,"8111.09","15.633917547967012","119.0475535740377",NULL,"68.66524626515972","76.24903509543917","46.554337136662525",NULL,NULL,NULL
132503,202103,"44.36","858.5600000000001","414.75",NULL,NULL,"50.419616215151166",NULL,NULL,"-29.478091943084006","27.4465505556986","-25.64825629016312",NULL
131890,200203,NULL,NULL,"105.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105216,202103,"0.675","1.794","7.18",NULL,NULL,NULL,NULL,NULL,NULL,"-37.01564810962924",NULL,NULL
211528,201003,NULL,NULL,"7.10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
270964,202103,"47.674","241.58499999999998","180.14",NULL,"16.743011857712766","27.332815165638102","10.871671671050898","13.156651193742274","10.848585173834579","10.277421359613692","-27.261042110151447","-35.44473845380375"
237594,202103,"113.011","2040.229","435.76",NULL,"137.3530925191723","66.80641973004859","77.93577042168674","77.12600984398463","-44.73715064706963","67.2927748231748","-37.18704215976706","-32.878985018954765"
190041,202103,"-1.335","1.5859999999999999","4.14",NULL,"71.49494711160106","12.56170039423269","56.68736880743792","56.97315710457038","56.688003927975885","-27.372524708424596","24.152361528438625","61.748945212834386"
222414,202103,"259.93","3720.065","1944.01",NULL,"43.64636439081588","16.147099934832543","27.310168362349117","24.08451542486645","25.885358109256764","24.151130320315772","-41.06534698988047","-35.64060932591905"
236705,202103,"8.437999999999999","27.917","0.92",NULL,"398.17313314573204",NULL,"191.6891005820121","198.58126416823444","75.76945263847448","211.90832974655564",NULL,"2.0282470408482745"
105726,202103,"50.36","4437.84","2800.80",NULL,"-11.370158574325384","-1.6624373278477544","-7.731530919763852","-9.63344616609092","-8.301288418706909","16.581556005138065","-46.86227845486104","-50.05065605446155"
219300,202103,"35302.1","143368.91999999998","90233.00",NULL,"66.70986890770591","37.24564152635541","40.596401955142845","37.645911159338375","40.679152184200795","16.688987717254555","-25.906173261021447","-24.617215482346133"
126504,201303,NULL,NULL,"1.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131731,201203,NULL,NULL,"0.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216156,202203,"4602","38008.1","26108.70",NULL,"7.938097590204007","7.497521750435743","5.224411677954799","5.488025752237968","-11.526068274085643","13.334892581241897","-40.248590976596375","-41.439032951332635"
132790,202103,"507.283","4027.722","2341.47",NULL,"19.347898724574787","16.7013576025266","12.514851517426973","14.788315374218207","12.908177743306904","19.81843141989068","-38.64282771083181","-40.857370627517945"
124709,202103,"-58.89","1778.73","1191.37",NULL,NULL,"-44.00438591768873",NULL,NULL,NULL,"14.293392379762548","-69.13642538070917",NULL
130549,202103,"31.955000000000002","1151.603","901.13",NULL,"-53.24848115447065","11.765938631204742","-39.762933149208","-34.68746289911314","-41.26907403737754","8.51883258678081","-35.11897400896677","-64.60204873861225"
132796,202103,"166.96300000000002","2821.736","1107.93",NULL,"80.49417259696618","55.318806309308165","48.24343056024327","46.846434604471796","40.307714233318535","36.56351471056427","-28.352259527273826","-31.600431241458317"
221555,202003,NULL,NULL,"3156.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
237056,202103,"228.925","1597.748","12.98",NULL,NULL,"254.34950184652055",NULL,"345.4269352972727",NULL,"397.4443815580874","-55.12735479937554",NULL
131572,200303,NULL,NULL,"0.24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109051,201203,NULL,NULL,"0.06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132886,202103,"-192.953","374.273","190.38",NULL,NULL,"27.01375946396314",NULL,NULL,NULL,"25.272494452436668","63.296960866485755",NULL
117385,202103,"213","1576","899.84",NULL,"40.840676323576886","30.254049415381633","25.646983879590547","28.767901256724613","25.632829009562876","20.539755483862088","-31.927098228410866","-34.225544483913936"
100164,202103,"1858.2400000000002","19657.41","9333.51",NULL,"118.34393179969136","99.08427220597193","68.30386304342333","56.329174016963755","43.11042165971817","28.18201655663326","-2.158480575750965","-18.4009298342507"
130347,201303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303645,202103,"15.893","80.25","76.90",NULL,"182.60276291650123","95.47051954006245","99.88687069423318","93.45880837208094","86.76260147993813","1.4315122412552173","21.398211972265322","24.04328135534486"
288429,202103,"1.4929999999999999","59.729","33.78",NULL,"95.65799570181454","22.547402921003766","56.43421009159197","62.07825700949443","43.47177646139411","20.922894111713397","-36.160288602012194","-18.403932868960304"
132828,201103,NULL,NULL,"138.11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107435,201603,NULL,NULL,"200.40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100247,202103,"21945.739999999998",NULL,"32819.83","26.010765686509774","48.865451190121846",NULL,"30.375487503473252","30.087095595921664","30.386266041207065",NULL,NULL,NULL
132822,202103,"-31238.4","42651.7","41952.20",NULL,"15.962968673440214","0.4288737534546616","10.94729110445255","11.755230400511218","26.01975411371408","0.5527305342825084","-37.08154349121718","44.075804587125475"
211763,202103,NULL,NULL,"267.78",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132386,202103,"0.624","4.279999999999999","0.90",NULL,NULL,"617.6357544317015",NULL,NULL,NULL,"68.16428038958051","168.83366404299522",NULL
126465,200403,NULL,NULL,"67.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
287199,202103,"165.316","4113.214","2220.80",NULL,"28.49177725493266","27.494042213183214","18.19076875057446","20.535108389243195","-38.78197156904687","22.80723466965455","-34.59980940396904","-39.20069945953759"
107942,201603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122183,202103,"9.357","157.78699999999998","88.98",NULL,"37.34962451655524","7.636292992737248","23.562015665962853","24.87742871375982","22.70169267636437","21.039263530374818","-43.97950593137146","-36.12670114924244"
131979,202103,"15.98","1.33","95.68",NULL,NULL,NULL,NULL,NULL,NULL,"-75.95580961512849",NULL,NULL
100253,202103,"5442.7","28110.079999999998","19881.70",NULL,"40.91018400671449","14.054312142917347","25.68832000858614","26.912638981389026","22.11360219857703","12.237035810952236","-35.98395232827433","-29.442284774778738"
131489,202103,"9.229000000000001","78.575","44.21",NULL,"15.152322908677673","8.125059740684982","9.862244834719291","10.580366430892063","9.854918489089059","21.13081099728231","-43.769352348318556","-43.06292270696622"
111714,202103,"0.009","5.87","4.62",NULL,NULL,"44.15331403793892",NULL,NULL,NULL,"8.309206782622258","67.52741670763207",NULL
123120,202103,"-3.166","2.18","19.34",NULL,NULL,"21.923688659676056",NULL,NULL,NULL,"-51.69411891147435","-1.8168974859976261",NULL
218822,202103,"-17.3","7.140000000000001","5.29",NULL,"34.480506944701375","-20.381572709733863","24.563704628128935","57.74623953306693","24.563150690885827","10.513206481034842","31.367608108801992","57.6769773938999"
100350,202103,"-40.019999999999996","4825.83","2326.02",NULL,NULL,"6.141790716979356",NULL,NULL,NULL,"27.541892857020155","-47.57400483884434",NULL
126654,202103,"-0.9480000000000001","30.808","27.60",NULL,NULL,"-61.15263820834339",NULL,NULL,NULL,"3.7332873741310113","-76.4082219207482",NULL
111557,201803,"2.1559999999999997","61.690999999999995","31.30",NULL,"46.104533309084374","17.981394444365062","28.758466085507006","10.105172924642659","-65.85259622704898","25.37929520144506","-40.722497257229726","-34.874964899216224"
208727,202103,"415.46999999999997","2356.7","800.03",NULL,"152.39423901096586","59.64358200890951","85.3757659557302","76.59270502639517","80.76776946729166","43.35054322133238","-29.84399640277934","-16.765319100806042"
